play_name,character,act,scene,sentence,text
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Alas, poor slave! see how poverty jesteth in his nakedness!"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"the villain is bare and out of service, and so hungry, that I know"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,"he would give his soul to the devil for a shoulder of mutton,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,4,though it were blood-raw.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"How! my soul to the devil for a shoulder of mutton, though"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"’twere blood-raw! not so, good friend:  by’r lady, I had need"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,"have it well roasted, and good sauce to it, if I pay so dear."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Well, wilt thou serve me, and I’ll make thee go like"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,Qui mihi discipulus?
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"How, in verse?"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"No, sirrah; in beaten silk and staves-acre."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"How, how, knaves-acre! ay, I thought that was all the land"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,his father left him.  Do you hear?  I would be sorry to rob you of
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,your living.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Sirrah, I say in staves-acre."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Oho, oho, staves-acre! why, then, belike, if I were your"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"man, I should be full of vermin."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"So thou shalt, whether thou beest with me or no.  But,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"sirrah, leave your jesting, and bind yourself presently unto me"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,"for seven years, or I’ll turn all the lice about thee into"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,4,"familiars, and they shall tear thee in pieces."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Do you hear, sir? you may save that labour; they are too"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"familiar with me already:  swowns, they are as bold with my flesh"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,as if they had paid for their meat and drink.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Well, do you hear, sirrah? hold, take these guilders."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,Gridirons! what be they?
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Why, French crowns."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Mass, but for the name of French crowns, a man were as good"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,have as many English counters.  And what should I do with these?
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Why, now, sirrah, thou art at an hour’s warning, whensoever"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,or wheresoever the devil shall fetch thee.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"No, no; here, take your gridirons again."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Truly, I’ll none of them."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Truly, but you shall."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,Bear witness I gave them him.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,Bear witness I give them you again.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Well, I will cause two devils presently to fetch thee"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,away.—Baliol and Belcher!
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Let your Baliol and your Belcher come here, and I’ll"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"knock them, they were never so knocked since they were devils:"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,"say I should kill one of them, what would folks say?  “Do ye see"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,4,yonder tall fellow in the round slop? he has killed the devil.”
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,5,So I should be called Kill-devil all the parish over.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Baliol and Belcher,—spirits, away!"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"What, are they gone? a vengeance on them! they have vile"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,long nails.  There was a he-devil and a she-devil:  I’ll tell you
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,"how you shall know them; all he-devils has horns, and all"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,4,she-devils has clifts and cloven feet.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Well, sirrah, follow me."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"But, do you hear? if I should serve you, would you teach"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,me to raise up Banios and Belcheos?
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"I will teach thee to turn thyself to any thing, to a dog,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"or a cat, or a mouse, or a rat, or any thing."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"How! a Christian fellow to a dog, or a cat, a mouse,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"or a rat! no, no, sir; if you turn me into any thing, let it be"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,"in the likeness of a little pretty frisking flea, that I may be"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,4,"here and there and every where:  O, I’ll tickle the pretty wenches’"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,5,"plackets!  I’ll be amongst them, i’faith."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Well, sirrah, come."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"But, do you hear, Wagner?"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,How!—Baliol and Belcher!
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"O Lord!  I pray, sir, let Banio and Belcher go sleep."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Villain, call me Master Wagner, and let thy left eye be"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"diametarily fixed upon my right heel, with quasi vestigiis"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WAGNER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,nostris insistere.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"God forgive me, he speaks Dutch fustian.  Well, I’ll follow"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CLOWN,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"him; I’ll serve him, that’s flat."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Now, Faustus, must"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"Thou needs be damn’d, and canst thou not be sav’d:"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,"What boots it, then, to think of God or heaven?"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,4,"Away with such vain fancies, and despair;"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,5,"Despair in God, and trust in Belzebub:"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,6,"Now go not backward; no, Faustus, be resolute:"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,7,"Why waver’st thou?  O, something soundeth in mine ears,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,8,"“Abjure this magic, turn to God again!”"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,9,"Ay, and Faustus will turn to God again."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,10,To God? he loves thee not;
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,11,"The god thou serv’st is thine own appetite,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,12,Wherein is fix’d the love of Belzebub:
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,13,"To him I’ll build an altar and a church,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,14,And offer lukewarm blood of new-born babes.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,GOOD ANGEL,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Sweet Faustus, leave that execrable art."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Contrition, prayer, repentance—what of them?"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,GOOD ANGEL,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"O, they are means to bring thee unto heaven!"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,EVIL ANGEL,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Rather illusions, fruits of lunacy,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,EVIL ANGEL,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,That make men foolish that do trust them most.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,GOOD ANGEL,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Sweet Faustus, think of heaven and heavenly things."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,EVIL ANGEL,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"No, Faustus; think of honour and of wealth."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,Of wealth!
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"Why, the signiory of Embden shall be mine."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,"When Mephistophilis shall stand by me,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,4,"What god can hurt thee, Faustus? thou art safe"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,5,"Cast no more doubts.—Come, Mephistophilis,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,6,And bring glad tidings from great Lucifer;
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,7,"Is’t not midnight?—come, Mephistophilis,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,8,"Veni, veni, Mephistophile!"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,9,"Now tell me what says Lucifer, thy lord?"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"That I shall wait on Faustus whilst he lives,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,So he will buy my service with his soul.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,Already Faustus hath hazarded that for thee.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"But, Faustus, thou must bequeath it solemnly,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,And write a deed of gift with thine own blood;
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,For that security craves great Lucifer.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,4,"If thou deny it, I will back to hell."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Stay, Mephistophilis, and tell me, what good will my soul"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,do thy lord?
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,Enlarge his kingdom.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,Is that the reason why he tempts us thus?
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,Solamen miseris socios habuisse doloris.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Why, have you any pain that torture others!"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,As great as have the human souls of men.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"But, tell me, Faustus, shall I have thy soul?"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,"And I will be thy slave, and wait on thee,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,4,And give thee more than thou hast wit to ask.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Ay, Mephistophilis, I give it thee."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Then, Faustus, stab thine arm courageously,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"And bind thy soul, that at some certain day"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,Great Lucifer may claim it as his own;
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,4,And then be thou as great as Lucifer.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Lo, Mephistophilis, for love of thee,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"I cut mine arm, and with my proper blood"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,"Assure my soul to be great Lucifer’s,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,4,Chief lord and regent of perpetual night!
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,5,"View here the blood that trickles from mine arm,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,6,And let it be propitious for my wish.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"But, Faustus, thou must"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,Write it in manner of a deed of gift.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Ay, so I will .  But, Mephistophilis,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"My blood congeals, and I can write no more."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,I’ll fetch thee fire to dissolve it straight.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,What might the staying of my blood portend?
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,Is it unwilling I should write this bill?
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,"Why streams it not, that I may write afresh?"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,4,"FAUSTUS GIVES TO THEE HIS SOUL:  ah, there it stay’d!"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,5,Why shouldst thou not? is not thy soul shine own?
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,6,"Then write again, FAUSTUS GIVES TO THEE HIS SOUL."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Here’s fire; come, Faustus, set it on."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"So, now the blood begins to clear again;"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,Now will I make an end immediately.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"O, what will not I do to obtain his soul?"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Consummatum est; this bill is ended,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,And Faustus hath bequeath’d his soul to Lucifer.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,But what is this inscription on mine arm?
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,4,"Homo, fuge:  whither should I fly?"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,5,"If unto God, he’ll throw me down to hell."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,6,My senses are deceiv’d; here’s nothing writ:
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,7,"I see it plain; here in this place is writ,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,8,"Homo, fuge:  yet shall not Faustus fly."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,I’ll fetch him somewhat to delight his mind.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Speak, Mephistophilis, what means this show?"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Nothing, Faustus, but to delight thy mind withal,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,And to shew thee what magic can perform.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,But may I raise up spirits when I please?
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Ay, Faustus, and do greater things than these."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,Then there’s enough for a thousand souls.
