play_name,character,act,scene,sentence,text
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,3,May triumph in our long-expected fate.
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,4,"The king, your brother, is now hard at hand:"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,5,"Meet with the fool, and rid your royal shoulders"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,6,Of such a burden as outweighs the sands
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,7,And all the craggy rocks of Caspia.
Tamburlaine the Great-Part1,MESSENGER,SCENE III.,SCENE III.,1,"My lord,"
Tamburlaine the Great-Part1,MESSENGER,SCENE III.,SCENE III.,2,We have discovered the enemy
Tamburlaine the Great-Part1,MESSENGER,SCENE III.,SCENE III.,3,Ready to charge you with a mighty army.
Tamburlaine the Great-Part1,COSROE,SCENE III.,SCENE III.,1,"Come, Tamburlaine; now whet thy winged sword,"
Tamburlaine the Great-Part1,COSROE,SCENE III.,SCENE III.,2,"And lift thy lofty arm into  the clouds,"
Tamburlaine the Great-Part1,COSROE,SCENE III.,SCENE III.,3,"That it may reach the king of Persia's crown,"
Tamburlaine the Great-Part1,COSROE,SCENE III.,SCENE III.,4,And set it safe on my victorious head.
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,1,"See where it is, the keenest curtle-axe"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,2,That e'er made passage thorough Persian arms!
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,3,These are the wings shall make it fly as swift
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,4,"As doth the lightning or the breath of heaven,"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,5,And kill as sure  as it swiftly flies.
Tamburlaine the Great-Part1,COSROE,SCENE III.,SCENE III.,1,Thy words assure me of kind success:
Tamburlaine the Great-Part1,COSROE,SCENE III.,SCENE III.,2,"Go, valiant soldier, go before, and charge"
Tamburlaine the Great-Part1,COSROE,SCENE III.,SCENE III.,3,The fainting army of that foolish king.
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,1,"Usumcasane and Techelles, come:"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,2,"We are enow to scare the enemy,"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,3,And more than needs to make an emperor.
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,4,"Usumcasane and Techelles, come:"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,5,"We are enow to scare the enemy,"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,6,And more than needs to make an emperor.
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,1,Accurs'd be he that first invented war!
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,2,"They knew not, ah, they knew not, simple men,"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,3,How those were  hit by pelting cannon-shot
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,4,Stand staggering  like a quivering aspen-leaf
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,5,Fearing the force of Boreas' boisterous blasts!
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,6,"In what a lamentable case were I,"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,7,If nature had not given me wisdom's lore!
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,8,"For kings are clouts that every man shoots at,"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,9,Our crown the pin  that thousands seek to cleave:
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,10,Therefore in policy I think it good
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,11,"To hide it close; a goodly stratagem,"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,12,And far from any man that is a fool:
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,13,"So shall not I be known; or if I be,"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,14,They cannot take away my crown from me.
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,15,Here will I hide it in this simple hole.
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,1,"What, fearful coward, straggling from the camp,"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,2,When kings themselves are present in the field?
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,1,Thou liest.
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,1,"Base villain, darest thou give me  the lie?"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,1,Away! I am the king; go; touch me not.
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,2,"Thou break'st the law of arms, unless thou kneel,"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,3,"And cry me ""mercy, noble king!"""
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,1,Are you the witty king of Persia?
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,1,"Ay, marry,  am I:  have you any suit to me?"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,1,I would entreat you to speak but three wise words.
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,1,So I can when I see my time.
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,1,Is this your crown?
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,1,Ay:  didst thou ever see a fairer?
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,1,"You will not sell it, will you?"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,1,"Such another word, and I will have thee executed.  Come,"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,2,give it me.
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,1,No; I took it prisoner.
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,1,You lie; I gave it you.
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,1,Then 'tis mine.
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,1,No; I mean I let you keep it.
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,1,"Well, I mean you shall have it again."
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,2,"Here, take it for a while:  I lend it thee,"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,3,Till I may see thee hemm'd with armed men;
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,4,Then shalt thou see me pull it from thy head:
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,5,Thou art no match for mighty Tamburlaine.
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,1,"O gods, is this Tamburlaine the thief?"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,2,I marvel much he stole it not away.
Tamburlaine the Great-Part1,MYCETES,SCENE V.,SCENE V.,3,"O gods, is this Tamburlaine the thief?"
Tamburlaine the Great-Part1,MYCETES,SCENE V.,SCENE V.,4,I marvel much he stole it not away.
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,1,"Hold thee, Cosroe; wear two imperial crowns;"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,2,"Think thee invested now as royally,"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,3,"Even by the mighty hand of Tamburlaine,"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,4,As if as many kings as could encompass thee
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,5,With greatest pomp had crown'd thee emperor.
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,1,"So do I, thrice-renowmed man-at-arms;"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,2,And none shall keep the crown but Tamburlaine:
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,3,"Thee do I make my regent of Persia,"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,4,And general-lieutenant of my armies.
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,5,"Meander, you, that were our brother's guide,"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,6,"And chiefest  counsellor in all his acts,"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,7,"Since he is yielded to the stroke of war,"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,8,"On your submission we with thanks excuse,"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,9,And give you equal place in our affairs.
Tamburlaine the Great-Part1,MEANDER,SCENE V.,SCENE V.,1,"Most happy  emperor, in humblest terms"
Tamburlaine the Great-Part1,MEANDER,SCENE V.,SCENE V.,2,"I vow my service to your majesty,"
Tamburlaine the Great-Part1,MEANDER,SCENE V.,SCENE V.,3,With utmost virtue of my faith and duty.
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,1,"Thanks, good Meander.?”Then, Cosroe, reign,"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,2,And govern Persia in her former pomp.
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,3,"Now send embassage to thy neighbour kings,"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,4,"And let them know the Persian king is chang'd,"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,5,"From one that knew not what a king should do,"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,6,To one that can command what 'longs thereto.
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,7,And now we will to fair Persepolis
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,8,With twenty thousand expert soldiers.
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,9,The lords and captains of my brother's camp
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,10,"With little slaughter take Meander's course,"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,11,And gladly yield them to my gracious rule.
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,12,"Ortygius and Menaphon, my trusty friends,"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,13,"Now will I gratify your former good,"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,14,And grace your calling with a greater sway.
Tamburlaine the Great-Part1,ORTYGIUS,SCENE V.,SCENE V.,1,"And as we ever aim'd  at your behoof,"
Tamburlaine the Great-Part1,ORTYGIUS,SCENE V.,SCENE V.,2,"And sought your state all honour it  deserv'd,"
Tamburlaine the Great-Part1,ORTYGIUS,SCENE V.,SCENE V.,3,So will we with our powers and our  lives
Tamburlaine the Great-Part1,ORTYGIUS,SCENE V.,SCENE V.,4,Endeavour to preserve and prosper it.
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,1,"I will not thank thee, sweet Ortygius;"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,2,Better replies shall prove my purposes.
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,3,"And now, Lord Tamburlaine, my brother's camp"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,4,"I leave to thee and to Theridamas,"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,5,To follow me to fair Persepolis;
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,6,Then will we  march to all those Indian mines
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,7,"My witless brother to the Christians lost,"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,8,And ransom them with fame and usury:
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,9,"And, till thou overtake me, Tamburlaine,"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,10,"(Staying to order all the scatter'd troops,)"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,11,"Farewell, lord regent and his happy friends."
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,12,I long to sit upon my brother's throne.
Tamburlaine the Great-Part1,MEANDER,SCENE V.,SCENE V.,1,"Your majesty shall shortly have your wish,"
Tamburlaine the Great-Part1,MEANDER,SCENE V.,SCENE V.,2,And ride in triumph through Persepolis.
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,1,And ride in triumph through Persepolis!
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,2,"Is it not brave to be a king, Techelles?"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,3,"Usumcasane and Theridamas,"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,4,"Is it not passing brave to be a king,"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,5,And ride in triumph through Persepolis?
Tamburlaine the Great-Part1,TECHELLES,SCENE V.,SCENE V.,1,"O, my lord, it is sweet and full of pomp!"
Tamburlaine the Great-Part1,USUMCASANE,SCENE V.,SCENE V.,1,To be a king is half to be a god.
Tamburlaine the Great-Part1,THERIDAMAS,SCENE V.,SCENE V.,1,A god is not so glorious as a king:
Tamburlaine the Great-Part1,THERIDAMAS,SCENE V.,SCENE V.,2,"I think the pleasure they enjoy in heaven,"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE V.,SCENE V.,3,Cannot compare with kingly joys in  earth;
Tamburlaine the Great-Part1,THERIDAMAS,SCENE V.,SCENE V.,4,"To wear a crown enchas'd with pearl and gold,"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE V.,SCENE V.,5,Whose virtues carry with it life and death;
Tamburlaine the Great-Part1,THERIDAMAS,SCENE V.,SCENE V.,6,"To ask and have, command and be obey'd;"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE V.,SCENE V.,7,"When looks breed love, with looks to gain the prize,"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE V.,SCENE V.,8,Such power attractive shines in princes' eyes.
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,1,"Why, say, Theridamas, wilt thou be a king?"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE V.,SCENE V.,1,"Nay, though I praise it, I can live without it."
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,1,What say my other friends? will you be kings?
Tamburlaine the Great-Part1,TECHELLES,SCENE V.,SCENE V.,1,"I, if I could, with all my heart, my lord."
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,1,"Why, that's well said, Techelles:  so would I;"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,2,"And so would you, my masters, would you not?"
Tamburlaine the Great-Part1,USUMCASANE,SCENE V.,SCENE V.,1,"What, then, my lord?"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,1,"Why, then, Casane,  shall we wish for aught"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,2,"The world affords in greatest novelty,"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,3,"And rest attemptless, faint, and destitute?"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,4,"Methinks we should not.  I am strongly mov'd,"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,5,"That if I should desire the Persian crown,"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,6,I could attain it with a wondrous ease:
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,7,"And would not all our soldiers soon consent,"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,8,If we should aim at such a dignity?
Tamburlaine the Great-Part1,THERIDAMAS,SCENE V.,SCENE V.,1,I know they would with our persuasions.
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,1,"Why, then, Theridamas, I'll first assay"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,2,To get the Persian kingdom to myself;
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,3,Then thou for Parthia; they for Scythia and Media;
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,4,"And, if I prosper, all shall be as sure"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,5,"As if the Turk, the Pope, Afric, and Greece,"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,6,Came creeping to us with their crowns a-piece.
Tamburlaine the Great-Part1,TECHELLES,SCENE V.,SCENE V.,1,"Then shall we send to this triumphing king,"
Tamburlaine the Great-Part1,TECHELLES,SCENE V.,SCENE V.,2,And bid him battle for his novel crown?
Tamburlaine the Great-Part1,USUMCASANE,SCENE V.,SCENE V.,1,"Nay, quickly, then, before his room be hot."
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,1,"'Twill prove a pretty jest, in faith, my friends."
Tamburlaine the Great-Part1,THERIDAMAS,SCENE V.,SCENE V.,1,A jest to charge on twenty thousand men!
Tamburlaine the Great-Part1,THERIDAMAS,SCENE V.,SCENE V.,2,I judge the purchase  more important far.
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,1,"Judge by thyself, Theridamas, not me;"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,2,For presently Techelles here shall haste
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,3,"To bid him battle ere he pass too far,"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,4,And lose more labour than the gain will quite:
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,5,Then shalt thou see this  Scythian Tamburlaine
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,6,Make but a jest to win the Persian crown.
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,7,"Techelles, take a thousand horse with thee,"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,8,"And bid him turn him  back to war with us,"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,9,That only made him king to make us sport:
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,10,"We will not steal upon him cowardly,"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,11,But give him warning and  more warriors:
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,12,"Haste thee, Techelles; we will follow thee."
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,13,What saith Theridamas?
Tamburlaine the Great-Part1,THERIDAMAS,SCENE V.,SCENE V.,1,"Go on, for me."
Tamburlaine the Great-Part1,THERIDAMAS,SCENE VI.,SCENE VI.,2,"Go on, for me."
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,1,"What means this devilish shepherd, to aspire"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,2,"With such a giantly presumption,"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,3,"To cast up hills against the face of heaven,"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,4,And dare the force of angry Jupiter?
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,5,"But, as he thrust them underneath the hills,"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,6,"And press'd out fire from their burning jaws,"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,7,"So will I send this monstrous slave to hell,"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,8,Where flames shall ever feed upon his soul.
Tamburlaine the Great-Part1,MEANDER,SCENE VI.,SCENE VI.,1,"Some powers divine, or else infernal, mix'd"
Tamburlaine the Great-Part1,MEANDER,SCENE VI.,SCENE VI.,2,Their angry seeds at his conception;
Tamburlaine the Great-Part1,MEANDER,SCENE VI.,SCENE VI.,3,"For he was never sprung  of human race,"
Tamburlaine the Great-Part1,MEANDER,SCENE VI.,SCENE VI.,4,"Since with the spirit of his fearful pride,"
Tamburlaine the Great-Part1,MEANDER,SCENE VI.,SCENE VI.,5,"He dares  so doubtlessly resolve of rule,"
Tamburlaine the Great-Part1,MEANDER,SCENE VI.,SCENE VI.,6,And by profession be ambitious.
Tamburlaine the Great-Part1,ORTYGIUS,SCENE VI.,SCENE VI.,1,"What god, or fiend, or spirit of the earth,"
Tamburlaine the Great-Part1,ORTYGIUS,SCENE VI.,SCENE VI.,2,"Or monster turned to a manly shape,"
Tamburlaine the Great-Part1,ORTYGIUS,SCENE VI.,SCENE VI.,3,"Or of what mould or mettle he be made,"
Tamburlaine the Great-Part1,ORTYGIUS,SCENE VI.,SCENE VI.,4,"What star or fate  soever govern him,"
Tamburlaine the Great-Part1,ORTYGIUS,SCENE VI.,SCENE VI.,5,Let us put on our meet encountering minds;
Tamburlaine the Great-Part1,ORTYGIUS,SCENE VI.,SCENE VI.,6,"And, in detesting such a devilish thief,"
Tamburlaine the Great-Part1,ORTYGIUS,SCENE VI.,SCENE VI.,7,"In love of honour and defence of right,"
Tamburlaine the Great-Part1,ORTYGIUS,SCENE VI.,SCENE VI.,8,"Be arm'd against the hate of such a foe,"
Tamburlaine the Great-Part1,ORTYGIUS,SCENE VI.,SCENE VI.,9,"Whether from earth, or hell, or heaven he grow."
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,1,"Nobly resolv'd, my good Ortygius;"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,2,"And, since we all have suck'd one wholesome air,"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,3,And with the same proportion of elements
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,4,"Resolve,  I hope we are resembled,"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,5,Vowing our loves to equal death and life.
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,6,"Let's cheer our soldiers to encounter him,"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,7,"That grievous image of ingratitude,"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,8,"That fiery thirster after sovereignty,"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,9,And burn him in the fury of that flame
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,10,That none can quench but blood and empery.
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,11,"Resolve, my lords and loving soldiers, now"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,12,To save your king and country from decay.
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,13,"Then strike up, drum; and all the stars that make"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,14,"The loathsome circle of my dated life,"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,15,"Direct my weapon to his barbarous heart,"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,16,"That thus opposeth him against the gods,"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,17,And scorns the powers that govern Persia!
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,18,"Nobly resolv'd, my good Ortygius;"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,19,"And, since we all have suck'd one wholesome air,"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,20,And with the same proportion of elements
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,21,"Resolve,  I hope we are resembled,"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,22,Vowing our loves to equal death and life.
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,23,"Let's cheer our soldiers to encounter him,"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,24,"That grievous image of ingratitude,"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,25,"That fiery thirster after sovereignty,"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,26,And burn him in the fury of that flame
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,27,That none can quench but blood and empery.
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,28,"Resolve, my lords and loving soldiers, now"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,29,To save your king and country from decay.
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,30,"Then strike up, drum; and all the stars that make"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,31,"The loathsome circle of my dated life,"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,32,"Direct my weapon to his barbarous heart,"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,33,"That thus opposeth him against the gods,"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,34,And scorns the powers that govern Persia!
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,35,"Barbarous  and bloody Tamburlaine,"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,36,Thus to deprive me of my crown and life!
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,37,"Treacherous and false Theridamas,"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,38,"Even at the morning of my happy state,"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,39,"Scarce being seated in my royal throne,"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,40,To work my downfall and untimely end!
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,41,An uncouth pain torments my grieved soul;
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,42,"And death arrests the organ of my voice,"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,43,"Who, entering at the breach thy sword hath made,"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,44,Sacks every vein and artier  of my heart.
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,45,Bloody and insatiate Tamburlaine!
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,1,"The thirst of reign and sweetness of a crown,"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,2,That caus'd the eldest son of heavenly Ops
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,3,"To thrust his doting father from his chair,"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,4,"And place himself in the empyreal heaven,"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,5,Mov'd me to manage arms against thy state.
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,6,What better precedent than mighty Jove?
