play_name,character,act,scene,sentence,text
The Jew of Malta,BARABAS,ACT II.,none,5,Vex'd and tormented runs poor Barabas
The Jew of Malta,BARABAS,ACT II.,none,6,With fatal curses towards these Christians.
The Jew of Malta,BARABAS,ACT II.,none,7,The incertain pleasures of swift-footed time
The Jew of Malta,BARABAS,ACT II.,none,8,"Have ta'en their flight, and left me in despair;"
The Jew of Malta,BARABAS,ACT II.,none,9,And of my former riches rests no more
The Jew of Malta,BARABAS,ACT II.,none,10,"But bare remembrance; like a soldier's scar,"
The Jew of Malta,BARABAS,ACT II.,none,11,That has no further comfort for his maim.
The Jew of Malta,BARABAS,ACT II.,none,12,"O Thou, that with a fiery pillar ledd'st"
The Jew of Malta,BARABAS,ACT II.,none,13,"The sons of Israel through the dismal shades,"
The Jew of Malta,BARABAS,ACT II.,none,14,Light Abraham's offspring; and direct the hand
The Jew of Malta,BARABAS,ACT II.,none,15,Of Abigail this night! or let the day
The Jew of Malta,BARABAS,ACT II.,none,16,Turn to eternal darkness after this!
The Jew of Malta,BARABAS,ACT II.,none,17,"No sleep can fasten on my watchful eyes,"
The Jew of Malta,BARABAS,ACT II.,none,18,"Nor quiet enter my distemper'd thoughts,"
The Jew of Malta,BARABAS,ACT II.,none,19,Till I have answer of my Abigail.
The Jew of Malta,ABIGAIL,ACT II.,none,1,Now have I happily espied a time
The Jew of Malta,ABIGAIL,ACT II.,none,2,To search the plank my father did appoint;
The Jew of Malta,ABIGAIL,ACT II.,none,3,"And here, behold, unseen, where I have found"
The Jew of Malta,ABIGAIL,ACT II.,none,4,"The gold, the pearls, and jewels, which he hid."
The Jew of Malta,BARABAS,ACT II.,none,1,"Now I remember those old women's words,"
The Jew of Malta,BARABAS,ACT II.,none,2,"Who in my wealth would tell me winter's tales,"
The Jew of Malta,BARABAS,ACT II.,none,3,And speak of spirits and ghosts that glide by night
The Jew of Malta,BARABAS,ACT II.,none,4,About the place where treasure hath been hid:
The Jew of Malta,BARABAS,ACT II.,none,5,And now methinks that I am one of those;
The Jew of Malta,BARABAS,ACT II.,none,6,"For, whilst I live, here lives my soul's sole hope,"
The Jew of Malta,BARABAS,ACT II.,none,7,"And, when I die, here shall my spirit walk."
The Jew of Malta,ABIGAIL,ACT II.,none,1,Now that my father's fortune were so good
The Jew of Malta,ABIGAIL,ACT II.,none,2,As but to be about this happy place!
The Jew of Malta,ABIGAIL,ACT II.,none,3,"'Tis not so happy:  yet, when we parted last,"
The Jew of Malta,ABIGAIL,ACT II.,none,4,He said he would attend me in the morn.
The Jew of Malta,ABIGAIL,ACT II.,none,5,"Then, gentle Sleep, where'er his body rests,"
The Jew of Malta,ABIGAIL,ACT II.,none,6,Give charge to Morpheus that he may dream
The Jew of Malta,ABIGAIL,ACT II.,none,7,"A golden dream, and of  the sudden wake,"
The Jew of Malta,ABIGAIL,ACT II.,none,8,Come and receive the treasure I have found.
The Jew of Malta,BARABAS,ACT II.,none,1,Bueno para todos mi ganado no era:
The Jew of Malta,BARABAS,ACT II.,none,2,"As good go on, as sit so sadly thus."
The Jew of Malta,BARABAS,ACT II.,none,3,But stay:  what star shines yonder in the east?
The Jew of Malta,BARABAS,ACT II.,none,4,"The loadstar of my life, if Abigail."
The Jew of Malta,BARABAS,ACT II.,none,5,Who's there?
The Jew of Malta,ABIGAIL,ACT II.,none,1,Who's that?
The Jew of Malta,BARABAS,ACT II.,none,1,"Peace, Abigail! 'tis I."
The Jew of Malta,ABIGAIL,ACT II.,none,1,"Then, father, here receive thy happiness."
The Jew of Malta,BARABAS,ACT II.,none,1,Hast thou't?
The Jew of Malta,ABIGAIL,ACT II.,none,1,Here.  Hast thou't?
The Jew of Malta,ABIGAIL,ACT II.,none,2,"There's more, and more, and more."
The Jew of Malta,BARABAS,ACT II.,none,1,"O my girl,"
The Jew of Malta,BARABAS,ACT II.,none,2,"My gold, my fortune, my felicity,"
The Jew of Malta,BARABAS,ACT II.,none,3,"Strength to my soul, death to mine enemy;"
The Jew of Malta,BARABAS,ACT II.,none,4,Welcome the first beginner of my bliss!
The Jew of Malta,BARABAS,ACT II.,none,5,"O Abigail, Abigail, that I had thee here too!"
The Jew of Malta,BARABAS,ACT II.,none,6,Then my desires were fully satisfied:
The Jew of Malta,BARABAS,ACT II.,none,7,But I will practice thy enlargement thence:
The Jew of Malta,BARABAS,ACT II.,none,8,O girl! O gold! O beauty! O my bliss!
The Jew of Malta,ABIGAIL,ACT II.,none,1,"Father, it draweth towards midnight now,"
The Jew of Malta,ABIGAIL,ACT II.,none,2,And 'bout this time the nuns begin to wake;
The Jew of Malta,ABIGAIL,ACT II.,none,3,"To shun suspicion, therefore, let us part."
The Jew of Malta,BARABAS,ACT II.,none,1,"Farewell, my joy, and by my fingers take"
The Jew of Malta,BARABAS,ACT II.,none,2,A kiss from him that sends it from his soul.
The Jew of Malta,BARABAS,ACT II.,none,3,"Now, Phoebus, ope the eye-lids of the day."
The Jew of Malta,BARABAS,ACT II.,none,4,"And, for the raven, wake the morning lark,"
The Jew of Malta,BARABAS,ACT II.,none,5,"That I may hover with her in the air,"
The Jew of Malta,BARABAS,ACT II.,none,6,"Singing o'er these, as she does o'er her young."
The Jew of Malta,BARABAS,ACT II.,none,7,Hermoso placer de los dineros.
The Jew of Malta,FERNEZE,ACT II.,none,1,"Now, captain, tell us whither thou art bound?"
The Jew of Malta,FERNEZE,ACT II.,none,2,Whence is thy ship that anchors in our road?
The Jew of Malta,FERNEZE,ACT II.,none,3,And why thou cam'st ashore without our leave?
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,1,"Governor of Malta, hither am I bound;"
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,2,"My ship, the Flying Dragon, is of Spain,"
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,3,"And so am I; Del Bosco is my name,"
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,4,Vice-admiral unto the Catholic King.
The Jew of Malta,FIRST KNIGHT,ACT II.,none,1,"'Tis true, my lord; therefore entreat him well."
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,1,"Our fraught is Grecians, Turks, and Afric Moors;"
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,2,"For late upon the coast of Corsica,"
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,3,"Because we vail'd not  to the Turkish  fleet,"
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,4,Their creeping galleys had us in the chase:
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,5,"But suddenly the wind began to rise,"
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,6,"And then we luff'd and tack'd,  and fought at ease:"
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,7,"Some have we fir'd, and many have we sunk;"
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,8,But one amongst the rest became our prize:
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,9,"The captain's slain; the rest remain our slaves,"
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,10,Of whom we would make sale in Malta here.
The Jew of Malta,FERNEZE,ACT II.,none,1,"Martin del Bosco, I have heard of thee:"
The Jew of Malta,FERNEZE,ACT II.,none,2,"Welcome to Malta, and to all of us!"
The Jew of Malta,FERNEZE,ACT II.,none,3,"But to admit a sale of these thy Turks,"
The Jew of Malta,FERNEZE,ACT II.,none,4,"We may not, nay, we dare not give consent,"
The Jew of Malta,FERNEZE,ACT II.,none,5,By reason of a tributary league.
The Jew of Malta,FIRST KNIGHT,ACT II.,none,1,"Del Bosco, as thou lov'st and honour'st us,"
The Jew of Malta,FIRST KNIGHT,ACT II.,none,2,Persuade our governor against the Turk:
The Jew of Malta,FIRST KNIGHT,ACT II.,none,3,"This truce we have is but in hope of gold,"
The Jew of Malta,FIRST KNIGHT,ACT II.,none,4,And with that sum he craves might we wage war.
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,1,"Will knights of Malta be in league with Turks,"
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,2,And buy it basely too for sums of gold?
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,3,"My lord, remember that, to Europe's shame,"
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,4,"The Christian isle of Rhodes, from whence you came,"
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,5,"Was lately lost, and you were stated  here"
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,6,To be at deadly enmity with Turks.
The Jew of Malta,FERNEZE,ACT II.,none,1,"Captain, we know it; but our force is small."
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,1,What is the sum that Calymath requires?
The Jew of Malta,FERNEZE,ACT II.,none,1,A hundred thousand crowns.
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,1,"My lord and king hath title to this isle,"
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,2,And he means quickly to expel you hence;
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,3,"Therefore be rul'd by me, and keep the gold:"
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,4,"I'll write unto his majesty for aid,"
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,5,And not depart until I see you free.
The Jew of Malta,FERNEZE,ACT II.,none,1,On this condition shall thy Turks be sold.
The Jew of Malta,FERNEZE,ACT II.,none,2,"Go, officers, and set them straight in show."
The Jew of Malta,FERNEZE,ACT II.,none,3,"Bosco, thou shalt be Malta's general;"
The Jew of Malta,FERNEZE,ACT II.,none,4,We and our warlike knights will follow thee
The Jew of Malta,FERNEZE,ACT II.,none,5,Against these barbarous misbelieving Turks.
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,1,So shall you imitate those you succeed;
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,2,"For, when their hideous force environ'd Rhodes,"
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,3,"Small though the number was that kept the town,"
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,4,"They fought it out, and not a man surviv'd"
The Jew of Malta,MARTIN DEL BOSCO,ACT II.,none,5,To bring the hapless news to Christendom.
The Jew of Malta,FERNEZE,ACT II.,none,1,"So will we fight it out:  come, let's away."
The Jew of Malta,FERNEZE,ACT II.,none,2,"Proud daring Calymath, instead of gold,"
The Jew of Malta,FERNEZE,ACT II.,none,3,We'll send thee bullets wrapt in smoke and fire:
The Jew of Malta,FERNEZE,ACT II.,none,4,"Claim tribute where thou wilt, we are resolv'd,"
The Jew of Malta,FERNEZE,ACT II.,none,5,"Honour is bought with blood, and not with gold."
The Jew of Malta,FIRST OFFICER,ACT II.,none,1,This is the market-place; here let 'em stand:
The Jew of Malta,FIRST OFFICER,ACT II.,none,2,"Fear not their sale, for they'll be quickly bought."
The Jew of Malta,SECOND OFFICER,ACT II.,none,1,"Every one's price is written on his back,"
The Jew of Malta,SECOND OFFICER,ACT II.,none,2,"And so much must they yield, or not be sold."
The Jew of Malta,FIRST OFFICER,ACT II.,none,1,"Here comes the Jew:  had not his goods been seiz'd,"
The Jew of Malta,FIRST OFFICER,ACT II.,none,2,He'd give us present money for them all.
The Jew of Malta,BARABAS,ACT II.,none,1,"In spite of these swine-eating Christians,"
The Jew of Malta,BARABAS,ACT II.,none,2,"(Unchosen nation, never circumcis'd,"
The Jew of Malta,BARABAS,ACT II.,none,3,"Poor villains, such as were  ne'er thought upon"
The Jew of Malta,BARABAS,ACT II.,none,4,"Till Titus and Vespasian conquer'd us,)"
The Jew of Malta,BARABAS,ACT II.,none,5,Am I become as wealthy as I was.
The Jew of Malta,BARABAS,ACT II.,none,6,They hop'd my daughter would ha' been a nun;
The Jew of Malta,BARABAS,ACT II.,none,7,"But she's at home, and I have bought a house"
The Jew of Malta,BARABAS,ACT II.,none,8,As great and fair as is the governor's:
The Jew of Malta,BARABAS,ACT II.,none,9,"And there, in spite of Malta, will I dwell,"
The Jew of Malta,BARABAS,ACT II.,none,10,"Having Ferneze's hand; whose heart I'll have,"
The Jew of Malta,BARABAS,ACT II.,none,11,"Ay, and his son's too, or it shall go hard."
The Jew of Malta,BARABAS,ACT II.,none,12,"I am not of the tribe of Levi, I,"
The Jew of Malta,BARABAS,ACT II.,none,13,That can so soon forget an injury.
The Jew of Malta,BARABAS,ACT II.,none,14,We Jews can fawn like spaniels when we please;
The Jew of Malta,BARABAS,ACT II.,none,15,And when we grin we bite; yet are our looks
The Jew of Malta,BARABAS,ACT II.,none,16,As innocent and harmless as a lamb's.
The Jew of Malta,BARABAS,ACT II.,none,17,"I learn'd in Florence how to kiss my hand,"
The Jew of Malta,BARABAS,ACT II.,none,18,"Heave up my shoulders when they call me dog,"
The Jew of Malta,BARABAS,ACT II.,none,19,And duck as low as any bare-foot friar;
The Jew of Malta,BARABAS,ACT II.,none,20,"Hoping to see them starve upon a stall,"
The Jew of Malta,BARABAS,ACT II.,none,21,"Or else be gather'd for in our synagogue,"
The Jew of Malta,BARABAS,ACT II.,none,22,"That, when the offering-basin comes to me,"
The Jew of Malta,BARABAS,ACT II.,none,23,Even for charity I may spit into't.
The Jew of Malta,BARABAS,ACT II.,none,24,"Here comes Don Lodowick, the governor's son,"
The Jew of Malta,BARABAS,ACT II.,none,25,One that I love for his good father's sake.
The Jew of Malta,LODOWICK,ACT II.,none,1,I hear the wealthy Jew walked this way:
The Jew of Malta,LODOWICK,ACT II.,none,2,"I'll seek him out, and so insinuate,"
The Jew of Malta,LODOWICK,ACT II.,none,3,"That I may have a sight of Abigail,"
The Jew of Malta,LODOWICK,ACT II.,none,4,For Don Mathias tells me she is fair.
The Jew of Malta,BARABAS,ACT II.,none,1,Now will I shew myself to have more of the serpent than
The Jew of Malta,BARABAS,ACT II.,none,2,"the dove; that is, more knave than fool."
The Jew of Malta,LODOWICK,ACT II.,none,1,Yond' walks the Jew:  now for fair Abigail.
The Jew of Malta,BARABAS,ACT II.,none,1,"Ay, ay, no doubt but she's at your command."
The Jew of Malta,LODOWICK,ACT II.,none,1,"Barabas, thou know'st I am the governor's son."
The Jew of Malta,BARABAS,ACT II.,none,1,"I would you were his father too, sir! that's all the harm"
The Jew of Malta,BARABAS,ACT II.,none,2,I wish you.?”The slave looks like a hog's cheek new-singed.
The Jew of Malta,LODOWICK,ACT II.,none,1,"Whither walk'st thou, Barabas?"
The Jew of Malta,BARABAS,ACT II.,none,1,"No further:  'tis a custom held with us,"
The Jew of Malta,BARABAS,ACT II.,none,2,"That when we speak with Gentiles like to you,"
The Jew of Malta,BARABAS,ACT II.,none,3,We turn into  the air to purge ourselves;
The Jew of Malta,BARABAS,ACT II.,none,4,For unto us the promise doth belong.
The Jew of Malta,LODOWICK,ACT II.,none,1,"Well, Barabas, canst help me to a diamond?"
The Jew of Malta,BARABAS,ACT II.,none,1,"O, sir, your father had my diamonds:"
The Jew of Malta,BARABAS,ACT II.,none,2,Yet I have one left that will serve your turn.
The Jew of Malta,BARABAS,ACT II.,none,3,"I mean my daughter; but, ere he shall have her,"
The Jew of Malta,BARABAS,ACT II.,none,4,I'll sacrifice her on a pile of wood:
The Jew of Malta,BARABAS,ACT II.,none,5,"I ha' the poison of the city  for him,"
The Jew of Malta,BARABAS,ACT II.,none,6,And the white leprosy.
The Jew of Malta,LODOWICK,ACT II.,none,1,What sparkle does it give without a foil?
The Jew of Malta,BARABAS,ACT II.,none,1,The diamond that I talk of ne'er was foil'd:
The Jew of Malta,BARABAS,ACT II.,none,2,"But, when he touches it, it will be foil'd."
The Jew of Malta,BARABAS,ACT II.,none,3,"Lord Lodowick, it sparkles bright and fair."
The Jew of Malta,LODOWICK,ACT II.,none,1,"Is it square or pointed? pray, let me know."
The Jew of Malta,BARABAS,ACT II.,none,1,"Pointed it is, good sir,?”but not for you."
The Jew of Malta,LODOWICK,ACT II.,none,1,I like it much the better.
The Jew of Malta,BARABAS,ACT II.,none,1,So do I too.
The Jew of Malta,LODOWICK,ACT II.,none,1,How shews it by night?
The Jew of Malta,BARABAS,ACT II.,none,1,Outshines Cynthia's rays:
The Jew of Malta,BARABAS,ACT II.,none,2,You'll like it better far o' nights than days.
The Jew of Malta,LODOWICK,ACT II.,none,1,And what's the price?
The Jew of Malta,BARABAS,ACT II.,none,1,"Your life, an if you have it .?”O my lord,"
The Jew of Malta,BARABAS,ACT II.,none,2,"We will not jar about the price:  come to my house,"
The Jew of Malta,BARABAS,ACT II.,none,3,And I will give't your honour?”with a vengeance.
The Jew of Malta,LODOWICK,ACT II.,none,1,"No, Barabas, I will deserve it first."
The Jew of Malta,BARABAS,ACT II.,none,1,"Good sir,"
The Jew of Malta,BARABAS,ACT II.,none,2,"Your father has deserv'd it at my hands,"
The Jew of Malta,BARABAS,ACT II.,none,3,"Who, of mere charity and Christian ruth,"
The Jew of Malta,BARABAS,ACT II.,none,4,"To bring me to religious purity,"
The Jew of Malta,BARABAS,ACT II.,none,5,"And, as it were, in catechising sort,"
The Jew of Malta,BARABAS,ACT II.,none,6,"To make me mindful of my mortal sins,"
The Jew of Malta,BARABAS,ACT II.,none,7,"Against my will, and whether I would or no,"
The Jew of Malta,BARABAS,ACT II.,none,8,"Seiz'd all I had, and thrust me out o' doors,"
The Jew of Malta,BARABAS,ACT II.,none,9,And made my house a place for nuns most chaste.
The Jew of Malta,LODOWICK,ACT II.,none,1,No doubt your soul shall reap the fruit of it.
The Jew of Malta,BARABAS,ACT II.,none,1,"Ay, but, my lord, the harvest is far off:"
The Jew of Malta,BARABAS,ACT II.,none,2,And yet I know the prayers of those nuns
The Jew of Malta,BARABAS,ACT II.,none,3,"And holy friars, having money for their pains,"
The Jew of Malta,BARABAS,ACT II.,none,4,Are wondrous;?”and indeed do no man good;
The Jew of Malta,BARABAS,ACT II.,none,5,"And, seeing they are not idle, but still doing,"
The Jew of Malta,BARABAS,ACT II.,none,6,"'Tis likely they in time may reap some fruit,"
The Jew of Malta,BARABAS,ACT II.,none,7,"I mean, in fullness of perfection."
The Jew of Malta,LODOWICK,ACT II.,none,1,"Good Barabas, glance not at our holy nuns."
The Jew of Malta,BARABAS,ACT II.,none,1,"No, but I do it through a burning zeal,"
The Jew of Malta,BARABAS,ACT II.,none,2,Hoping ere long to set the house a-fire;
The Jew of Malta,BARABAS,ACT II.,none,3,"For, though they do a while increase and multiply,"
The Jew of Malta,BARABAS,ACT II.,none,4,I'll have a saying to that nunnery.
The Jew of Malta,BARABAS,ACT II.,none,5,"As for the diamond, sir, I told you of,"
The Jew of Malta,BARABAS,ACT II.,none,6,"Come home, and there's no price shall make us part,"
The Jew of Malta,BARABAS,ACT II.,none,7,"Even for your honourable father's sake,"
The Jew of Malta,BARABAS,ACT II.,none,8,It shall go hard but I will see your death.
The Jew of Malta,BARABAS,ACT II.,none,9,But now I must be gone to buy a slave.
The Jew of Malta,LODOWICK,ACT II.,none,1,"And, Barabas, I'll bear thee company."
The Jew of Malta,BARABAS,ACT II.,none,1,"Come, then; here's the market-place."
The Jew of Malta,BARABAS,ACT II.,none,2,What's the price of this slave? two hundred crowns! do the Turks
The Jew of Malta,BARABAS,ACT II.,none,3,weigh so much?
The Jew of Malta,FIRST OFFICER,ACT II.,none,1,"Sir, that's his price."
The Jew of Malta,BARABAS,ACT II.,none,1,"What, can he steal, that you demand so much?"
The Jew of Malta,BARABAS,ACT II.,none,2,Belike he has some new trick for a purse;
The Jew of Malta,BARABAS,ACT II.,none,3,"An if he has, he is worth three hundred plates,"
The Jew of Malta,BARABAS,ACT II.,none,4,"So that, being bought, the town-seal might be got"
The Jew of Malta,BARABAS,ACT II.,none,5,To keep him for his life-time from the gallows:
The Jew of Malta,BARABAS,ACT II.,none,6,"The sessions-day is critical to thieves,"
The Jew of Malta,BARABAS,ACT II.,none,7,And few or none scape but by being purg'd.
The Jew of Malta,LODOWICK,ACT II.,none,1,Rat'st thou this Moor but at two hundred plates?
The Jew of Malta,FIRST OFFICER,ACT II.,none,1,"No more, my lord."
The Jew of Malta,BARABAS,ACT II.,none,1,Why should this Turk be dearer than that Moor?
The Jew of Malta,FIRST OFFICER,ACT II.,none,1,"Because he is young, and has more qualities."
The Jew of Malta,BARABAS,ACT II.,none,1,"What, hast the philosopher's stone? an thou hast, break"
The Jew of Malta,BARABAS,ACT II.,none,2,"my head with it, I'll forgive thee."
The Jew of Malta,SLAVE,ACT II.,none,1,"No, sir; I can cut and shave."
The Jew of Malta,BARABAS,ACT II.,none,1,"Let me see, sirrah; are you not an old shaver?"
The Jew of Malta,SLAVE,ACT II.,none,1,"Alas, sir, I am a very youth!"
The Jew of Malta,BARABAS,ACT II.,none,1,"A youth! I'll buy you, and marry you to Lady Vanity,"
The Jew of Malta,BARABAS,ACT II.,none,2,if you do well.
The Jew of Malta,SLAVE,ACT II.,none,1,"I will serve you, sir."
The Jew of Malta,BARABAS,ACT II.,none,1,"Some wicked trick or other:  it may be, under colour"
The Jew of Malta,BARABAS,ACT II.,none,2,"of shaving, thou'lt cut my throat for my goods.  Tell me,"
The Jew of Malta,BARABAS,ACT II.,none,3,hast thou thy health well?
The Jew of Malta,SLAVE,ACT II.,none,1,"Ay, passing well."
The Jew of Malta,BARABAS,ACT II.,none,1,"So much the worse:  I must have one that's sickly, an't"
The Jew of Malta,BARABAS,ACT II.,none,2,be but for sparing victuals:  'tis not a stone of beef a-day
The Jew of Malta,BARABAS,ACT II.,none,3,will maintain you in these chops.?”Let me see one that's
The Jew of Malta,BARABAS,ACT II.,none,4,somewhat leaner.
The Jew of Malta,FIRST OFFICER,ACT II.,none,1,Here's a leaner; how like you him?
The Jew of Malta,BARABAS,ACT II.,none,1,Where wast thou born?
The Jew of Malta,ITHAMORE,ACT II.,none,1,In Thrace; brought up in Arabia.
The Jew of Malta,BARABAS,ACT II.,none,1,So much the better; thou art for my turn.
The Jew of Malta,BARABAS,ACT II.,none,2,An hundred crowns?  I'll have him; there's the coin.
The Jew of Malta,FIRST OFFICER,ACT II.,none,1,"Then mark him, sir, and take him hence."
The Jew of Malta,BARABAS,ACT II.,none,1,"Ay, mark him, you were best; for this is he"
The Jew of Malta,BARABAS,ACT II.,none,2,That by my help shall do much villany.
The Jew of Malta,BARABAS,ACT II.,none,3,"My lord, farewell.?”Come, sirrah; you are mine."
The Jew of Malta,BARABAS,ACT II.,none,4,"As for the diamond, it shall be yours:"
The Jew of Malta,BARABAS,ACT II.,none,5,"I pray, sir, be no stranger at my house;"
The Jew of Malta,BARABAS,ACT II.,none,6,All that I have shall be at your command.
The Jew of Malta,MATHIAS,ACT II.,none,1,What make the Jew and Lodowick so private?
The Jew of Malta,MATHIAS,ACT II.,none,2,I fear me 'tis about fair Abigail.
The Jew of Malta,BARABAS,ACT II.,none,1,Yonder comes Don Mathias; let us stay:
The Jew of Malta,BARABAS,ACT II.,none,2,"He loves my daughter, and she holds him dear;"
The Jew of Malta,BARABAS,ACT II.,none,3,"But I have sworn to frustrate both their hopes,"
The Jew of Malta,BARABAS,ACT II.,none,4,And be reveng'd upon the?”governor.
The Jew of Malta,KATHARINE,ACT II.,none,1,"This Moor is comeliest, is he not? speak, son."
The Jew of Malta,MATHIAS,ACT II.,none,1,"No, this is the better, mother, view this well."
The Jew of Malta,BARABAS,ACT II.,none,1,"Seem not to know me here before your mother,"
The Jew of Malta,BARABAS,ACT II.,none,2,Lest she mistrust the match that is in hand:
The Jew of Malta,BARABAS,ACT II.,none,3,"When you have brought her home, come to my house;"
The Jew of Malta,BARABAS,ACT II.,none,4,"Think of me as thy father:  son, farewell."
The Jew of Malta,MATHIAS,ACT II.,none,1,But wherefore talk'd Don Lodowick with you?
The Jew of Malta,BARABAS,ACT II.,none,1,"Tush, man! we talk'd of diamonds, not of Abigail."
The Jew of Malta,KATHARINE,ACT II.,none,1,"Tell me, Mathias, is not that the Jew?"
The Jew of Malta,BARABAS,ACT II.,none,1,"As for the comment on the Maccabees,"
The Jew of Malta,BARABAS,ACT II.,none,2,"I have it, sir, and 'tis at your command."
The Jew of Malta,MATHIAS,ACT II.,none,1,"Yes, madam, and my talk with him was"
The Jew of Malta,MATHIAS,ACT II.,none,2,About the borrowing of a book or two.
The Jew of Malta,KATHARINE,ACT II.,none,1,Converse not with him; he is cast off from heaven.
The Jew of Malta,KATHARINE,ACT II.,none,2,"Thou hast thy crowns, fellow.?”Come, let's away."
The Jew of Malta,MATHIAS,ACT II.,none,1,"Sirrah Jew, remember the book."
The Jew of Malta,BARABAS,ACT II.,none,1,"Marry, will I, sir."
The Jew of Malta,FIRST OFFICER,ACT II.,none,1,"Come, I have made a reasonable market; let's away."
The Jew of Malta,BARABAS,ACT II.,none,1,"Now let me know thy name, and therewithal"
The Jew of Malta,BARABAS,ACT II.,none,2,"Thy birth, condition, and profession."
The Jew of Malta,ITHAMORE,ACT II.,none,1,"Faith, sir, my birth is but mean; my name's Ithamore;"
The Jew of Malta,ITHAMORE,ACT II.,none,2,my profession what you please.
The Jew of Malta,BARABAS,ACT II.,none,1,"Hast thou no trade? then listen to my words,"
The Jew of Malta,BARABAS,ACT II.,none,2,And I will teach  that shall stick by thee:
The Jew of Malta,BARABAS,ACT II.,none,3,"First, be thou void of these affections,"
The Jew of Malta,BARABAS,ACT II.,none,4,"Compassion, love, vain hope, and heartless fear;"
The Jew of Malta,BARABAS,ACT II.,none,5,"Be mov'd at nothing, see thou pity none,"
The Jew of Malta,BARABAS,ACT II.,none,6,But to thyself smile when the Christians moan.
The Jew of Malta,ITHAMORE,ACT II.,none,1,"O, brave, master!  I worship your nose  for this."
The Jew of Malta,BARABAS,ACT II.,none,1,"As for myself, I walk abroad o' nights,"
The Jew of Malta,BARABAS,ACT II.,none,2,And kill sick people groaning under walls:
The Jew of Malta,BARABAS,ACT II.,none,3,Sometimes I go about and poison wells;
The Jew of Malta,BARABAS,ACT II.,none,4,"And now and then, to cherish Christian thieves,"
The Jew of Malta,BARABAS,ACT II.,none,5,"I am content to lose some of my crowns,"
The Jew of Malta,BARABAS,ACT II.,none,6,"That I may, walking in my gallery,"
The Jew of Malta,BARABAS,ACT II.,none,7,See 'em go pinion'd along by my door.
The Jew of Malta,BARABAS,ACT II.,none,8,"Being young, I studied physic, and began"
The Jew of Malta,BARABAS,ACT II.,none,9,To practice first upon the Italian;
The Jew of Malta,BARABAS,ACT II.,none,10,"There I enrich'd the priests with burials,"
The Jew of Malta,BARABAS,ACT II.,none,11,And always kept the sexton's arms in ure
The Jew of Malta,BARABAS,ACT II.,none,12,With digging graves and ringing dead men's knells:
The Jew of Malta,BARABAS,ACT II.,none,13,"And, after that, was I an engineer,"
The Jew of Malta,BARABAS,ACT II.,none,14,"And in the wars 'twixt France and Germany,"
The Jew of Malta,BARABAS,ACT II.,none,15,"Under pretence of helping Charles the Fifth,"
The Jew of Malta,BARABAS,ACT II.,none,16,Slew friend and enemy with my stratagems:
The Jew of Malta,BARABAS,ACT II.,none,17,"Then, after that, was I an usurer,"
The Jew of Malta,BARABAS,ACT II.,none,18,"And with extorting, cozening, forfeiting,"
The Jew of Malta,BARABAS,ACT II.,none,19,"And tricks belonging unto brokery,"
The Jew of Malta,BARABAS,ACT II.,none,20,"I fill'd the gaols with bankrupts in a year,"
The Jew of Malta,BARABAS,ACT II.,none,21,And with young orphans planted hospitals;
The Jew of Malta,BARABAS,ACT II.,none,22,"And every moon made some or other mad,"
The Jew of Malta,BARABAS,ACT II.,none,23,"And now and then one hang himself for grief,"
The Jew of Malta,BARABAS,ACT II.,none,24,Pinning upon his breast a long great scroll
The Jew of Malta,BARABAS,ACT II.,none,25,How I with interest tormented him.
The Jew of Malta,BARABAS,ACT II.,none,26,But mark how I am blest for plaguing them;
The Jew of Malta,BARABAS,ACT II.,none,27,I have as much coin as will buy the town.
The Jew of Malta,BARABAS,ACT II.,none,28,"But tell me now, how hast thou spent thy time?"
