play_name,character,act,scene,sentence,text
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,1,"Egregious viceroys of these eastern parts,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,2,"Plac'd by the issue of great Bajazeth,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,3,"And sacred lord, the mighty Callapine,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,4,Who lives in Egypt prisoner to that slave
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,5,"Which kept his father in an iron cage,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,6,Now have we march'd from fair Natolia
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,7,"Two hundred leagues, and on Danubius' banks"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,8,"Our warlike host, in complete armour, rest,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,9,"Where Sigismund, the king of Hungary,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,10,Should meet our person to conclude a truce:
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,11,What! shall we parle with the Christian?
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,12,"Or cross the stream, and meet him in the field?"
Tamburlaine the Great-Part2,GAZELLUS,SCENE I.,none,1,"King of Natolia, let us treat of peace:"
Tamburlaine the Great-Part2,GAZELLUS,SCENE I.,none,2,"We all are glutted with the Christians' blood,"
Tamburlaine the Great-Part2,GAZELLUS,SCENE I.,none,3,"And have a greater foe to fight against,"
Tamburlaine the Great-Part2,GAZELLUS,SCENE I.,none,4,"Proud Tamburlaine, that now in Asia,"
Tamburlaine the Great-Part2,GAZELLUS,SCENE I.,none,5,"Near Guyron's head, doth set his conquering feet,"
Tamburlaine the Great-Part2,GAZELLUS,SCENE I.,none,6,And means to fire Turkey as he goes:
Tamburlaine the Great-Part2,GAZELLUS,SCENE I.,none,7,"'Gainst him, my lord, you must address your power."
Tamburlaine the Great-Part2,URIBASSA,SCENE I.,none,1,"Besides, King Sigismund hath brought from Christendom"
Tamburlaine the Great-Part2,URIBASSA,SCENE I.,none,2,"More than his camp of stout Hungarians,"
Tamburlaine the Great-Part2,URIBASSA,SCENE I.,none,3,"Sclavonians, Almains, Rutters,  Muffs, and Danes,"
Tamburlaine the Great-Part2,URIBASSA,SCENE I.,none,4,"That with the halberd, lance, and murdering axe,"
Tamburlaine the Great-Part2,URIBASSA,SCENE I.,none,5,Will hazard that we might with surety hold.
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,1,"Though from the shortest northern parallel,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,2,"Vast Grantland, compass'd with the Frozen Sea,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,3,"(Inhabited with tall and sturdy men,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,4,"Giants as big as hugy  Polypheme,)"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,5,"Millions of soldiers cut the  arctic line,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,6,"Bringing the strength of Europe to these arms,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,7,"Our Turkey blades shall glide through all their throats,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,8,And make this champion  mead a bloody fen:
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,9,"Danubius' stream, that runs to Trebizon,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,10,"Shall carry, wrapt within his scarlet waves,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,11,"As martial presents to our friends at home,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,12,The slaughter'd bodies of these Christians:
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,13,"The Terrene  main, wherein Danubius falls,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,14,Shall by this battle be the bloody sea:
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,15,The wandering sailors of proud Italy
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,16,"Shall meet those Christians, fleeting with the tide,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,17,"Beating in heaps against their argosies,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,18,"And make fair Europe, mounted on her bull,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,19,"Trapp'd with the wealth and riches of the world,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,20,"Alight, and wear a woful mourning weed."
Tamburlaine the Great-Part2,GAZELLUS,SCENE I.,none,1,"Yet, stout Orcanes, pro-rex of the world,"
Tamburlaine the Great-Part2,GAZELLUS,SCENE I.,none,2,"Since Tamburlaine hath muster'd all his men,"
Tamburlaine the Great-Part2,GAZELLUS,SCENE I.,none,3,"Marching from Cairo  northward, with his camp,"
Tamburlaine the Great-Part2,GAZELLUS,SCENE I.,none,4,"To Alexandria and the frontier towns,"
Tamburlaine the Great-Part2,GAZELLUS,SCENE I.,none,5,"Meaning to make a conquest of our land,"
Tamburlaine the Great-Part2,GAZELLUS,SCENE I.,none,6,'Tis requisite to parle for a peace
Tamburlaine the Great-Part2,GAZELLUS,SCENE I.,none,7,"With Sigismund, the king of Hungary,"
Tamburlaine the Great-Part2,GAZELLUS,SCENE I.,none,8,And save our forces for the hot assaults
Tamburlaine the Great-Part2,GAZELLUS,SCENE I.,none,9,Proud Tamburlaine intends Natolia.
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,1,"Viceroy of Byron, wisely hast thou said."
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,2,"My realm, the centre of our empery,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,3,"Once lost, all Turkey would be overthrown;"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,4,And for that cause the Christians shall have peace.
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,5,"Sclavonians, Almains, Rutters, Muffs, and Danes,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,6,"Fear  not Orcanes, but great Tamburlaine;"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,7,"Nor he, but Fortune that hath made him great."
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,8,"We have revolted Grecians, Albanese,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,9,"Sicilians, Jews, Arabians, Turks, and Moors,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,10,"Natolians, Sorians,  black  Egyptians,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,11,"Illyrians, Thracians, and Bithynians,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,12,"Enough to swallow forceless Sigismund,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,13,Yet scarce enough t' encounter Tamburlaine.
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,14,"He brings a world of people to the field,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,15,]From Scythia to the oriental plage
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,16,"Of India, where raging Lantchidol"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,17,"Beats on the regions with his boisterous blows,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,18,That never seaman yet discovered.
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,19,"All Asia is in arms with Tamburlaine,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,20,Even from the midst of fiery Cancer's tropic
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,21,To Amazonia under Capricorn;
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,22,"And thence, as far as Archipelago,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,23,All Afric is in arms with Tamburlaine:
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,24,"Therefore, viceroy,  the Christians must have peace."
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,1,"Orcanes, (as our legates promis'd thee,)"
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,2,"We, with our peers, have cross'd Danubius' stream,"
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,3,To treat of friendly peace or deadly war.
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,4,"Take which thou wilt; for, as the Romans us'd,"
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,5,I here present thee with a naked sword:
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,6,"Wilt thou have war, then shake this blade at me;"
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,7,"If peace, restore it to my hands again,"
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,8,"And I will sheathe it, to confirm the same."
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,1,"Stay, Sigismund:  forgett'st thou I am he"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,2,"That with the cannon shook Vienna-walls,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,3,"And made it dance upon the continent,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,4,As when the massy substance of the earth
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,5,Quiver about the axle-tree of heaven?
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,6,"Forgett'st thou that I sent a shower of darts,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,7,"Mingled with powder'd shot and feather'd steel,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,8,"So thick upon the blink-ey'd burghers' heads,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,9,"That thou thyself, then County Palatine,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,10,"The King of Boheme,  and the Austric Duke,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,11,"Sent heralds out, which basely on their knees,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,12,"In all your names, desir'd a truce of me?"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,13,"Forgett'st thou that, to have me raise my siege,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,14,"Waggons of gold were set before my tent,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,15,Stampt with the princely fowl that in her wings
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,16,Carries the fearful thunderbolts of Jove?
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,17,"How canst thou think of this, and offer war?"
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,1,"Vienna was besieg'd, and I was there,"
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,2,"Then County Palatine, but now a king,"
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,3,And what we did was in extremity
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,4,"But now, Orcanes, view my royal host,"
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,5,"That hides these plains, and seems as vast and wide"
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,6,As doth the desert of Arabia
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,7,"To those that stand on Bagdet's  lofty tower,"
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,8,Or as the ocean to the traveller
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,9,That rests upon the snowy Appenines;
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,10,"And tell me whether I should stoop so low,"
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,11,Or treat of peace with the Natolian king.
Tamburlaine the Great-Part2,GAZELLUS,SCENE I.,none,1,"Kings of Natolia and of Hungary,"
Tamburlaine the Great-Part2,GAZELLUS,SCENE I.,none,2,"We came from Turkey to confirm a league,"
Tamburlaine the Great-Part2,GAZELLUS,SCENE I.,none,3,And not to dare each other to the field.
Tamburlaine the Great-Part2,GAZELLUS,SCENE I.,none,4,A friendly parle  might become you both.
Tamburlaine the Great-Part2,FREDERICK,SCENE I.,none,1,"And we from Europe, to the same intent;"
Tamburlaine the Great-Part2,FREDERICK,SCENE I.,none,2,"Which if your general refuse or scorn,"
Tamburlaine the Great-Part2,FREDERICK,SCENE I.,none,3,"Our tents are pitch'd, our men stand  in array,"
Tamburlaine the Great-Part2,FREDERICK,SCENE I.,none,4,Ready to charge you ere you stir your feet.
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,1,"So prest  are we:  but yet, if Sigismund"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,2,"Speak as a friend, and stand not upon terms,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,3,Here is his sword; let peace be ratified
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,4,"On these conditions specified before,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,5,Drawn with advice of our ambassadors.
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,1,"Then here I sheathe it, and give thee my hand,"
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,2,"Never to draw it out, or  manage arms"
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,3,"Against thyself or thy confederates,"
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,4,"But, whilst I live, will be at truce with thee."
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,1,"But, Sigismund, confirm it with an oath,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,2,And swear in sight of heaven and by thy Christ.
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,1,"By Him that made the world and sav'd my soul,"
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,2,"The Son of God and issue of a maid,"
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,3,"Sweet Jesus Christ, I solemnly protest"
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,4,And vow to keep this peace inviolable!
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,1,"By sacred Mahomet, the friend of God,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,2,"Whose holy Alcoran remains with us,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,3,"Whose glorious body, when he left the world,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,4,"Clos'd in a coffin mounted up the air,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,5,"And hung on stately Mecca's temple-roof,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,6,I swear to keep this truce inviolable!
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,7,"Of whose conditions  and our solemn oaths,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,8,"Sign'd with our hands, each shall retain a scroll,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,9,As memorable witness of our league.
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,10,"Now, Sigismund, if any Christian king"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,11,"Encroach upon the confines of thy realm,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,12,"Send word, Orcanes of Natolia"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,13,"Confirm'd  this league beyond Danubius' stream,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,14,"And they will, trembling, sound a quick retreat;"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,15,So am I fear'd among all nations.
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,1,If any heathen potentate or king
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,2,"Invade Natolia, Sigismund will send"
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,3,"A hundred thousand horse train'd to the war,"
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,4,"And back'd by  stout lanciers of Germany,"
Tamburlaine the Great-Part2,SIGISMUND,SCENE I.,none,5,The strength and sinews of the imperial seat.
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,1,"I thank thee, Sigismund; but, when I war,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,2,"All Asia Minor, Africa, and Greece,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,3,Follow my standard and my thundering drums.
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,4,"Come, let us go and banquet in our tents:"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,5,I will despatch chief of my army hence
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,6,"To fair Natolia and to Trebizon,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,7,To stay my coming 'gainst proud Tamburlaine:
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,8,"Friend Sigismund, and peers of Hungary,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,9,"Come, banquet and carouse with us a while,"
Tamburlaine the Great-Part2,ORCANES,SCENE I.,none,10,And then depart we to our territories.
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,11,"I thank thee, Sigismund; but, when I war,"
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,12,"All Asia Minor, Africa, and Greece,"
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,13,Follow my standard and my thundering drums.
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,14,"Come, let us go and banquet in our tents:"
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,15,I will despatch chief of my army hence
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,16,"To fair Natolia and to Trebizon,"
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,17,To stay my coming 'gainst proud Tamburlaine:
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,18,"Friend Sigismund, and peers of Hungary,"
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,19,"Come, banquet and carouse with us a while,"
Tamburlaine the Great-Part2,ORCANES,SCENE II.,none,20,And then depart we to our territories.
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,1,"Sweet Almeda, pity the ruthful plight"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,2,"Of Callapine, the son of Bajazeth,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,3,"Born to be monarch of the western world,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,4,Yet here detain'd by cruel Tamburlaine.
Tamburlaine the Great-Part2,ALMEDA,SCENE II.,none,1,"My lord, I pity it, and with my heart"
Tamburlaine the Great-Part2,ALMEDA,SCENE II.,none,2,"Wish your release; but he whose wrath is death,"
Tamburlaine the Great-Part2,ALMEDA,SCENE II.,none,3,"My sovereign lord, renowmed  Tamburlaine,"
Tamburlaine the Great-Part2,ALMEDA,SCENE II.,none,4,Forbids you further liberty than this.
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,1,"Ah, were I now but half so eloquent"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,2,"To paint in words what I'll perform in deeds,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,3,I know thou wouldst depart from hence with me!
Tamburlaine the Great-Part2,ALMEDA,SCENE II.,none,1,Not for all Afric:  therefore move me not.
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,1,"Yet hear me speak, my gentle Almeda."
Tamburlaine the Great-Part2,ALMEDA,SCENE II.,none,1,"No speech to that end, by your favour, sir."
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,1,By Cairo  runs
Tamburlaine the Great-Part2,ALMEDA,SCENE II.,none,1,"No talk of running, I tell you, sir."
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,1,"A little further, gentle Almeda."
Tamburlaine the Great-Part2,ALMEDA,SCENE II.,none,1,"Well, sir, what of this?"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,1,By Cairo runs to Alexandria-bay
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,2,"Darotes' stream,  wherein at  anchor lies"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,3,"A Turkish galley of my royal fleet,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,4,"Waiting my coming to the river-side,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,5,Hoping by some means I shall be releas'd;
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,6,"Which, when I come aboard, will hoist up sail,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,7,"And soon put forth into the Terrene  sea,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,8,"Where,  'twixt the isles of Cyprus and of Crete,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,9,We quickly may in Turkish seas arrive.
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,10,"Then shalt thou see a hundred kings and more,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,11,"Upon their knees, all bid me welcome home."
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,12,"Amongst so many crowns of burnish'd gold,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,13,"Choose which thou wilt, all are at thy command:"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,14,"A thousand galleys, mann'd with Christian slaves,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,15,"I freely give thee, which shall cut the Straits,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,16,"And bring armadoes, from  the coasts of Spain,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,17,Fraughted with gold of rich America:
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,18,"The Grecian virgins shall attend on thee,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,19,"Skilful in music and in amorous lays,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,20,As fair as was Pygmalion's ivory girl
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,21,Or lovely Io metamorphosed:
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,22,"With naked negroes shall thy coach be drawn,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,23,"And, as thou rid'st in triumph through the streets,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,24,The pavement underneath thy chariot-wheels
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,25,"With Turkey-carpets shall be covered,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,26,"And cloth of arras hung about the walls,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,27,Fit objects for thy princely eye to pierce:
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,28,"A hundred bassoes, cloth'd in crimson silk,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,29,Shall ride before thee on Barbarian steeds;
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,30,"And, when thou goest, a golden canopy"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,31,"Enchas'd with precious stones, which shine as bright"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,32,"As that fair veil that covers all the world,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,33,"When Phoebus, leaping from his hemisphere,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,34,Descendeth downward to th' Antipodes:
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,35,"And more than this, for all I cannot tell."
Tamburlaine the Great-Part2,ALMEDA,SCENE II.,none,1,"How far hence lies the galley, say you?"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,1,"Sweet Almeda, scarce half a league from hence."
Tamburlaine the Great-Part2,ALMEDA,SCENE II.,none,1,But need  we not be spied going aboard?
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,1,"Betwixt the hollow hanging of a hill,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,2,"And crooked bending of a craggy rock,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,3,"The sails wrapt up, the mast and tacklings down,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,4,She lies so close that none can find her out.
Tamburlaine the Great-Part2,ALMEDA,SCENE II.,none,1,"I like that well:  but, tell me, my lord,"
Tamburlaine the Great-Part2,ALMEDA,SCENE II.,none,2,"if I should let you go, would you be as good as"
Tamburlaine the Great-Part2,ALMEDA,SCENE II.,none,3,your word? shall I be made a king for my labour?
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,1,"As I am Callapine the emperor,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,2,"And by the hand of Mahomet I swear,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,3,"Thou shalt be crown'd a king, and be my mate!"
Tamburlaine the Great-Part2,ALMEDA,SCENE II.,none,1,"Then here I swear, as I am Almeda,"
Tamburlaine the Great-Part2,ALMEDA,SCENE II.,none,2,"Your keeper under Tamburlaine the Great,"
Tamburlaine the Great-Part2,ALMEDA,SCENE II.,none,3,"(For that's the style and title I have yet,)"
Tamburlaine the Great-Part2,ALMEDA,SCENE II.,none,4,Although he sent a thousand armed men
Tamburlaine the Great-Part2,ALMEDA,SCENE II.,none,5,"To intercept this haughty enterprize,"
Tamburlaine the Great-Part2,ALMEDA,SCENE II.,none,6,"Yet would I venture to conduct your grace,"
Tamburlaine the Great-Part2,ALMEDA,SCENE II.,none,7,And die before I brought you back again!
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,1,"Thanks, gentle Almeda:  then let us haste,"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,2,"Lest time be past, and lingering let  us both."
Tamburlaine the Great-Part2,ALMEDA,SCENE II.,none,1,"When you will, my lord:  I am ready."
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,1,"Even straight:—and farewell, cursed Tamburlaine!"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,2,Now go I to revenge my father's death.
Tamburlaine the Great-Part2,CALLAPINE,SCENE III.,none,3,"Even straight:—and farewell, cursed Tamburlaine!"
Tamburlaine the Great-Part2,CALLAPINE,SCENE III.,none,4,Now go I to revenge my father's death.
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,1,"Now, bright Zenocrate, the world's fair eye,"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,2,"Whose beams illuminate the lamps of heaven,"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,3,"Whose cheerful looks do clear the cloudy air,"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,4,"And clothe it in a crystal livery,"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,5,"Now rest thee here on fair Larissa-plains,"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,6,Where Egypt and the Turkish empire part
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,7,"Between thy sons, that shall be emperors,"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,8,And every one commander of a world.
Tamburlaine the Great-Part2,ZENOCRATE,SCENE III.,none,1,"Sweet Tamburlaine, when wilt thou leave these arms,"
Tamburlaine the Great-Part2,ZENOCRATE,SCENE III.,none,2,"And save thy sacred person free from scathe,"
Tamburlaine the Great-Part2,ZENOCRATE,SCENE III.,none,3,And dangerous chances of the wrathful war?
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,1,"When heaven shall cease to move on both the poles,"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,2,"And when the ground, whereon my soldiers march,"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,3,Shall rise aloft and touch the horned moon;
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,4,"And not before, my sweet Zenocrate."
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,5,"Sit up, and rest thee like a lovely queen."
